event_id,user_id,session_id,product_id,event_type,event_time,device
84e4cffd-4927-434a-a617-d67fead5d9c3,378,f497b551-073e-4d4a-95f1-353dcecdd9e3,46273,view,2026-01-11 02:20:10.732043,mobile
51471245-9157-42bc-a0ca-8f2b2aad9e27,378,f497b551-073e-4d4a-95f1-353dcecdd9e3,32000,view,2026-01-11 02:20:37.732043,desktop
9cb49c07-f6e5-481f-a008-0fd40ccc446a,803,0994f8eb-e534-49ce-8637-0c7af3f5bcd4,35509,view,2026-01-08 03:46:33.732043,tablet
103d6656-f3a2-49fc-8974-0278d2e18368,803,0994f8eb-e534-49ce-8637-0c7af3f5bcd4,36139,view,2026-01-08 03:48:05.732043,mobile
673e95ca-2082-4916-a61c-5ac1867e6ba6,803,0994f8eb-e534-49ce-8637-0c7af3f5bcd4,36139,cart,2026-01-08 03:48:48.732043,mobile
917305ff-877b-49ad-a5a7-2fe68782b1c3,803,0994f8eb-e534-49ce-8637-0c7af3f5bcd4,9029,view,2026-01-08 03:49:49.732043,desktop
f60973c4-daf2-4712-884a-72ff66b7749c,803,0994f8eb-e534-49ce-8637-0c7af3f5bcd4,9029,cart,2026-01-08 03:50:04.732043,desktop
e37f8b04-494e-4201-9707-0216fdf2d78f,803,0994f8eb-e534-49ce-8637-0c7af3f5bcd4,9029,purchase,2026-01-08 03:51:35.732043,desktop
89ccd3e6-0ad7-41a6-bf52-b2a986d6168c,803,0994f8eb-e534-49ce-8637-0c7af3f5bcd4,33570,view,2026-01-08 03:52:27.732043,tablet
cb682e28-b6f4-4d97-b0df-428217cdf324,803,0994f8eb-e534-49ce-8637-0c7af3f5bcd4,33570,cart,2026-01-08 03:52:35.732043,tablet
c4d4ae27-eb25-4e66-9a53-ecac2d0f5307,739,d271b736-e419-4b85-9191-98c1554012af,8644,view,2026-01-21 10:31:33.732043,mobile
bdd5c67a-892f-4b91-8427-8b732f2a1225,739,d271b736-e419-4b85-9191-98c1554012af,44632,view,2026-01-21 10:32:27.732043,desktop
e8c5f729-5702-42e8-ad27-d912ee0a9f17,739,d271b736-e419-4b85-9191-98c1554012af,2974,view,2026-01-21 10:34:23.732043,desktop
3b2eec1c-4161-4b5d-b3f7-f0211f8dc351,739,d271b736-e419-4b85-9191-98c1554012af,8285,view,2026-01-21 10:35:37.732043,mobile
e65e084f-c171-4eba-9943-2d2320aaf5b3,739,d271b736-e419-4b85-9191-98c1554012af,8280,view,2026-01-21 10:36:05.732043,desktop
e23ae7d7-adff-4635-923b-a602afd26348,739,d271b736-e419-4b85-9191-98c1554012af,46551,view,2026-01-21 10:36:15.732043,tablet
45379bde-549a-4cfc-91b7-9a77d8b7c5a6,739,d271b736-e419-4b85-9191-98c1554012af,46551,cart,2026-01-21 10:37:06.732043,tablet
ddcff2ed-ecc8-47bf-b253-5f4e8d54626b,739,d271b736-e419-4b85-9191-98c1554012af,46551,purchase,2026-01-21 10:38:56.732043,tablet
c346e48f-f5fa-4316-8a2d-5d3a1a3b9c2b,739,d271b736-e419-4b85-9191-98c1554012af,14389,view,2026-01-21 10:39:57.732043,tablet
53ebb8d2-9945-459c-9e94-77b046665ded,282,af96a928-6692-48aa-bb30-f8fbb8d65418,11252,view,2026-01-07 03:58:33.732043,mobile
60ab093e-08ec-4927-acd9-f7c4f4078ec5,282,af96a928-6692-48aa-bb30-f8fbb8d65418,30803,view,2026-01-07 03:59:18.732043,mobile
e0b8fd2b-405d-4f55-80fe-7c2713ea6c8b,282,af96a928-6692-48aa-bb30-f8fbb8d65418,40045,view,2026-01-07 04:00:39.732043,desktop
62949e7c-ab6a-4682-853b-fde8d93b5803,282,af96a928-6692-48aa-bb30-f8fbb8d65418,18350,view,2026-01-07 04:02:29.732043,mobile
bf3c977d-d86a-438a-ad35-4be45da990b2,282,af96a928-6692-48aa-bb30-f8fbb8d65418,18350,cart,2026-01-07 04:03:05.732043,mobile
e312d204-7fe2-44b6-b9a3-d0a296ef53e4,282,af96a928-6692-48aa-bb30-f8fbb8d65418,18350,purchase,2026-01-07 04:04:41.732043,mobile
39a90181-e76c-4df8-a8ed-3e35af0edd1a,282,af96a928-6692-48aa-bb30-f8fbb8d65418,10546,view,2026-01-07 04:05:14.732043,tablet
cd4aa614-62dc-4ea0-85ca-fea319e92667,282,af96a928-6692-48aa-bb30-f8fbb8d65418,10546,cart,2026-01-07 04:05:47.732043,tablet
3956d318-06ad-4448-8412-86e68b721d3e,282,af96a928-6692-48aa-bb30-f8fbb8d65418,10546,purchase,2026-01-07 04:06:34.732043,tablet
b610b6c9-caf6-40b3-8ab0-9e52940c707e,282,af96a928-6692-48aa-bb30-f8fbb8d65418,4751,view,2026-01-07 04:07:37.732043,desktop
a70011b8-28af-404d-9af8-c1e99632ffc8,282,af96a928-6692-48aa-bb30-f8fbb8d65418,24455,view,2026-01-07 04:08:56.732043,mobile
082ada7d-e0a1-4037-aecc-24e0fb7f4c69,282,af96a928-6692-48aa-bb30-f8fbb8d65418,23032,view,2026-01-07 04:09:13.732043,tablet
5dd188b0-0aea-401f-8300-b34644ea07ca,282,af96a928-6692-48aa-bb30-f8fbb8d65418,3867,view,2026-01-07 04:10:59.732043,mobile
c2da91da-29b5-41a8-b843-1c6772b85f4a,282,af96a928-6692-48aa-bb30-f8fbb8d65418,3867,cart,2026-01-07 04:11:27.732043,mobile
0bcf67f8-bd44-4019-b6f0-e65bf2c3e8cb,282,af96a928-6692-48aa-bb30-f8fbb8d65418,11666,view,2026-01-07 04:12:55.732043,desktop
c051372c-96f8-4dd4-bc43-228c5dc3b366,836,6bb9c8f6-4840-43f1-b2fc-4ce121f9789f,20643,view,2026-02-03 15:49:33.732043,mobile
177acb2f-c467-4f6b-bf9b-abe98b2ed124,836,6bb9c8f6-4840-43f1-b2fc-4ce121f9789f,2859,view,2026-02-03 15:51:18.732043,tablet
a4be3788-c1e7-413a-97df-e7c7f52ef108,836,6bb9c8f6-4840-43f1-b2fc-4ce121f9789f,28875,view,2026-02-03 15:53:12.732043,mobile
7fd9fa5b-7191-4809-91fe-570c97a8f315,836,6bb9c8f6-4840-43f1-b2fc-4ce121f9789f,13082,view,2026-02-03 15:53:39.732043,mobile
85d7729f-192b-4673-873d-8c9b70118cf7,836,6bb9c8f6-4840-43f1-b2fc-4ce121f9789f,13082,cart,2026-02-03 15:53:48.732043,mobile
64fedcbd-f130-439a-9e0b-cb9d6c536769,322,fb4509b9-8202-413d-8981-505ac3ec0fe6,31711,view,2026-01-05 10:19:33.732043,desktop
6b782057-5ef0-4731-ad85-f0bbf3b86ca6,322,fb4509b9-8202-413d-8981-505ac3ec0fe6,42838,view,2026-01-05 10:21:29.732043,mobile
1537a254-ab82-4a64-b406-4f125c76f5f2,322,fb4509b9-8202-413d-8981-505ac3ec0fe6,20465,view,2026-01-05 10:22:52.732043,tablet
7114ee87-1e75-496a-bd70-dbad1066557d,301,0964c992-a339-4d03-acef-96ebc016f91a,42328,view,2026-01-15 02:12:33.732043,mobile
f37874f3-38a8-413d-a040-1379ea8318c0,301,0964c992-a339-4d03-acef-96ebc016f91a,30693,view,2026-01-15 02:13:49.732043,desktop
b01b90d5-5b70-4c3e-b946-8922a5b6f676,301,0964c992-a339-4d03-acef-96ebc016f91a,13982,view,2026-01-15 02:15:12.732043,desktop
2f9463ab-0722-4966-a97a-f4f622beba09,301,0964c992-a339-4d03-acef-96ebc016f91a,16849,view,2026-01-15 02:16:38.732043,desktop
06420750-9180-4f44-86f7-731d3d930ae5,301,0964c992-a339-4d03-acef-96ebc016f91a,7574,view,2026-01-15 02:18:26.732043,desktop
24c77d0b-0fef-43bf-a6d7-02838dec0a78,301,0964c992-a339-4d03-acef-96ebc016f91a,40922,view,2026-01-15 02:18:47.732043,tablet
b4ac9985-93a3-48b4-b1ab-1b6b31c2553a,301,0964c992-a339-4d03-acef-96ebc016f91a,31073,view,2026-01-15 02:19:15.732043,mobile
289d1bd6-e003-4c13-af66-d24db32df207,301,0964c992-a339-4d03-acef-96ebc016f91a,35286,view,2026-01-15 02:21:08.732043,mobile
a09cbbfe-29da-41b5-8f6d-b1037308680e,301,0964c992-a339-4d03-acef-96ebc016f91a,35286,cart,2026-01-15 02:22:02.732043,mobile
032860fc-e1e6-4965-9519-d4b9cc181ab6,301,0964c992-a339-4d03-acef-96ebc016f91a,2328,view,2026-01-15 02:22:21.732043,desktop
4b6c304c-8ccf-4dfe-8c68-2c238fed18c7,301,0964c992-a339-4d03-acef-96ebc016f91a,23056,view,2026-01-15 02:22:50.732043,tablet
dfb091a2-7f25-4780-bdfe-ba5bc1152f55,301,0964c992-a339-4d03-acef-96ebc016f91a,14535,view,2026-01-15 02:23:51.732043,tablet
e20674df-d00a-489a-8c71-ade5bcc8329e,301,0964c992-a339-4d03-acef-96ebc016f91a,14535,cart,2026-01-15 02:24:25.732043,tablet
7bd646c3-25d5-444c-b275-0599ff0d813b,301,0964c992-a339-4d03-acef-96ebc016f91a,47735,view,2026-01-15 02:25:02.732043,desktop
bd6e6c63-cfa0-47fe-a356-b4a34023ccb7,301,0964c992-a339-4d03-acef-96ebc016f91a,15857,view,2026-01-15 02:26:19.732043,desktop
edbd1d4e-d71b-4621-a334-025f27c71fd4,301,0964c992-a339-4d03-acef-96ebc016f91a,27570,view,2026-01-15 02:26:48.732043,tablet
57a92dfc-3454-43d1-a303-fbff1c4c3799,301,0964c992-a339-4d03-acef-96ebc016f91a,27570,cart,2026-01-15 02:27:48.732043,tablet
6ec7bdbc-22f2-4863-b7cf-d4e61ad5b4d2,301,0964c992-a339-4d03-acef-96ebc016f91a,27570,purchase,2026-01-15 02:29:27.732043,tablet
c15bf361-bfec-40a8-ba76-ef12137c39e9,301,0964c992-a339-4d03-acef-96ebc016f91a,2551,view,2026-01-15 02:30:32.732043,tablet
4a769ae5-c08e-4d92-b232-cec562191c95,603,9da72e53-c67b-415c-ad2c-61691ccf4106,47039,view,2026-01-29 16:46:33.732043,desktop
083fa67c-90c6-4581-9ffd-cfdcb7405b56,603,9da72e53-c67b-415c-ad2c-61691ccf4106,32990,view,2026-01-29 16:47:52.732043,mobile
2198bd4f-34ed-4120-ae45-553fe03280ce,603,9da72e53-c67b-415c-ad2c-61691ccf4106,20836,view,2026-01-29 16:48:24.732043,mobile
52f9bba5-4c8f-4659-9d15-89a7aecd09ea,603,9da72e53-c67b-415c-ad2c-61691ccf4106,41329,view,2026-01-29 16:50:16.732043,desktop
239b9cc6-0bcb-45c0-9503-9df1913d6ef1,603,9da72e53-c67b-415c-ad2c-61691ccf4106,35403,view,2026-01-29 16:50:43.732043,mobile
fe83bffb-5cd6-4f98-94c0-50eaf41ebfe5,603,9da72e53-c67b-415c-ad2c-61691ccf4106,29198,view,2026-01-29 16:50:59.732043,desktop
39a9946f-05e1-4bea-94be-a92c5627c60d,52,e535fa70-fa81-4480-91db-969e875d63d0,29425,view,2026-01-22 16:02:33.732043,tablet
d7db4fe3-6e00-493b-89a0-3be8be1422e1,52,e535fa70-fa81-4480-91db-969e875d63d0,23870,view,2026-01-22 16:02:53.732043,desktop
0cb9829a-714e-47ea-8a62-2d1656f4b696,52,e535fa70-fa81-4480-91db-969e875d63d0,23870,cart,2026-01-22 16:03:34.732043,desktop
ccb65410-a91d-433a-a72b-f675a91b016a,52,e535fa70-fa81-4480-91db-969e875d63d0,23870,purchase,2026-01-22 16:04:05.732043,desktop
53e52c26-4607-437f-bf21-5c5978aa43e8,52,e535fa70-fa81-4480-91db-969e875d63d0,2230,view,2026-01-22 16:05:31.732043,tablet
2d2be296-2c44-4191-9373-8d2e00f8de3a,52,e535fa70-fa81-4480-91db-969e875d63d0,21270,view,2026-01-22 16:07:19.732043,mobile
6f493b15-116a-44ef-b61a-b4656de56551,52,e535fa70-fa81-4480-91db-969e875d63d0,21270,cart,2026-01-22 16:08:04.732043,mobile
04a8a328-fc46-41b6-84ef-500e7e88790e,52,e535fa70-fa81-4480-91db-969e875d63d0,1806,view,2026-01-22 16:09:47.732043,tablet
9894d205-7bb6-4313-b7b4-654a2e6c11ca,52,e535fa70-fa81-4480-91db-969e875d63d0,15308,view,2026-01-22 16:10:10.732043,mobile
210d0f86-b929-456d-a8f9-d8751c8180ce,52,e535fa70-fa81-4480-91db-969e875d63d0,30324,view,2026-01-22 16:10:32.732043,tablet
82e0b59c-0c05-4f31-b288-d1beae9f9256,52,e535fa70-fa81-4480-91db-969e875d63d0,39389,view,2026-01-22 16:10:54.732043,tablet
6f63ea72-70bb-4aec-909c-cb4ca27f3d50,52,e535fa70-fa81-4480-91db-969e875d63d0,39389,cart,2026-01-22 16:11:20.732043,tablet
c651cbac-0a95-4957-a432-eee92dc1c5bd,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,25498,view,2026-01-25 00:31:33.732043,mobile
8abf2cf6-174f-4959-b91d-b6f4fe2c03ed,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,11023,view,2026-01-25 00:32:05.732043,tablet
d87e6c39-596a-43e8-86af-2faa507cda2d,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,11023,cart,2026-01-25 00:32:55.732043,tablet
b19eca37-4a51-47f4-8b50-6fdcc24936ff,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,20653,view,2026-01-25 00:33:34.732043,desktop
903b90b6-3f07-4fdf-9228-95383d8f949a,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,44735,view,2026-01-25 00:33:54.732043,mobile
3f5d39b2-01d3-4974-8cf3-d2780290cc3f,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,43704,view,2026-01-25 00:34:14.732043,mobile
f5cc5df5-cb3b-4349-8eab-b74e79522fd6,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,43704,cart,2026-01-25 00:34:39.732043,mobile
dc372a4a-8e58-4c13-9b52-878f6ca9a173,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,23419,view,2026-01-25 00:36:01.732043,mobile
5ccd9c1a-ea65-450b-9cf2-e4c02781a905,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,23419,cart,2026-01-25 00:37:01.732043,mobile
faa779be-04f3-4767-9b66-6ef65e5f8a64,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,23419,purchase,2026-01-25 00:39:00.732043,mobile
77a56819-f208-45e4-9ee2-a78c014b9f75,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,5174,view,2026-01-25 00:39:16.732043,desktop
369e06b9-5318-4608-b27f-5f776783b023,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,5174,cart,2026-01-25 00:39:34.732043,desktop
c8225c16-5cd6-4e7a-aa2c-74e043923dc3,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,22743,view,2026-01-25 00:40:07.732043,tablet
5bbcad20-8eda-4769-80ca-0b5f59f4cf95,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,17016,view,2026-01-25 00:41:32.732043,desktop
0cb3831e-68b8-4fef-ac31-0feb4191fde7,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,22269,view,2026-01-25 00:43:01.732043,mobile
39771b66-8975-4e2a-8e5d-a99900529e0c,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,32265,view,2026-01-25 00:43:16.732043,mobile
b6cf4139-bb4b-44b0-bd13-ec862ad8ef96,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,12535,view,2026-01-25 00:44:56.732043,mobile
37ae9bae-d9d7-4adc-b20a-77968819187f,966,c84e2e40-2e4d-4bf8-aa00-f8843b40ed84,3246,view,2026-01-25 00:46:16.732043,desktop
bbd345b7-0468-4e34-a243-52726e2fb5c2,691,23de2515-b66e-4c90-9551-33a1fe4175d0,1839,view,2026-01-21 10:12:33.732043,mobile
4c6ecd9f-8920-4a2f-986c-4950c22061b4,691,23de2515-b66e-4c90-9551-33a1fe4175d0,4310,view,2026-01-21 10:14:29.732043,mobile
a6fa2936-3431-45a6-abe0-d2de53f8c696,691,23de2515-b66e-4c90-9551-33a1fe4175d0,4310,cart,2026-01-21 10:14:59.732043,mobile
1c60e49b-3bf4-4f87-aac1-45a5622a9911,691,23de2515-b66e-4c90-9551-33a1fe4175d0,4310,purchase,2026-01-21 10:16:55.732043,mobile
946ac64c-199a-4e41-a4fc-b3b5fc2bb903,691,23de2515-b66e-4c90-9551-33a1fe4175d0,14171,view,2026-01-21 10:18:24.732043,desktop
43eef4de-725a-42b1-a5d4-362626d31a5c,691,23de2515-b66e-4c90-9551-33a1fe4175d0,13322,view,2026-01-21 10:18:35.732043,tablet
cb003c2a-cca3-4d05-bf53-469a84df421a,691,23de2515-b66e-4c90-9551-33a1fe4175d0,197,view,2026-01-21 10:19:00.732043,desktop
440f8a90-0ba5-40f7-95d2-93965e493bd1,691,23de2515-b66e-4c90-9551-33a1fe4175d0,14059,view,2026-01-21 10:19:14.732043,desktop
10152eb2-56db-4602-9cfa-e63119b3b278,691,23de2515-b66e-4c90-9551-33a1fe4175d0,14059,cart,2026-01-21 10:19:58.732043,desktop
441c8c4f-b990-4dd2-b1d0-b4ea5ca64a32,691,23de2515-b66e-4c90-9551-33a1fe4175d0,18627,view,2026-01-21 10:21:45.732043,mobile
89f1f5bf-badf-4d02-a312-d812efa348ba,691,23de2515-b66e-4c90-9551-33a1fe4175d0,18627,cart,2026-01-21 10:22:09.732043,mobile
d269b6ba-2166-4bc0-8151-8aa1c9841ecf,691,23de2515-b66e-4c90-9551-33a1fe4175d0,14509,view,2026-01-21 10:22:31.732043,tablet
bd0c82f2-ee3d-490b-b742-f6ea3f6b2eb5,691,23de2515-b66e-4c90-9551-33a1fe4175d0,40410,view,2026-01-21 10:23:59.732043,mobile
c9f3426a-6f9a-4778-959a-52207119b687,691,23de2515-b66e-4c90-9551-33a1fe4175d0,22683,view,2026-01-21 10:24:54.732043,mobile
f0878d30-f626-4ed8-9287-166a074a91b0,691,23de2515-b66e-4c90-9551-33a1fe4175d0,37165,view,2026-01-21 10:26:31.732043,desktop
15f86dc7-5a66-4cab-a77e-bafaa1c8ca63,691,23de2515-b66e-4c90-9551-33a1fe4175d0,37165,cart,2026-01-21 10:26:59.732043,desktop
acfd07de-599c-46c1-a8f0-3bd277c1c684,691,23de2515-b66e-4c90-9551-33a1fe4175d0,37165,purchase,2026-01-21 10:27:33.732043,desktop
61c95149-8011-4453-bee5-c740a644eb4b,691,23de2515-b66e-4c90-9551-33a1fe4175d0,26710,view,2026-01-21 10:27:50.732043,desktop
2feb4578-9c41-4744-82ab-a21aca190692,691,23de2515-b66e-4c90-9551-33a1fe4175d0,856,view,2026-01-21 10:29:13.732043,tablet
c613157d-1404-4aad-b21d-2f4e31300547,691,23de2515-b66e-4c90-9551-33a1fe4175d0,856,cart,2026-01-21 10:29:54.732043,tablet
74100f48-fb49-45d4-a2cc-845049814cf6,691,23de2515-b66e-4c90-9551-33a1fe4175d0,856,purchase,2026-01-21 10:31:34.732043,tablet
08606963-9cd7-4e83-86b7-bd3bf4a8e37a,76,955df121-b7bd-4456-b54e-f1c718dfb017,46998,view,2026-01-29 15:26:33.732043,desktop
d63aaff8-74ba-4716-8f7a-446872be1de5,76,955df121-b7bd-4456-b54e-f1c718dfb017,45578,view,2026-01-29 15:26:48.732043,mobile
2880c66a-5074-4f58-ae90-b3b3b3c1a221,76,955df121-b7bd-4456-b54e-f1c718dfb017,17502,view,2026-01-29 15:28:02.732043,tablet
e9d10b2b-7f53-4462-b362-39765c0e5267,76,955df121-b7bd-4456-b54e-f1c718dfb017,14275,view,2026-01-29 15:29:43.732043,tablet
ffc65f5a-0be7-4103-b045-27464834f1be,76,955df121-b7bd-4456-b54e-f1c718dfb017,14275,cart,2026-01-29 15:30:42.732043,tablet
9d4b5baa-8ea1-46ed-ab3f-4ec00abecf5e,76,955df121-b7bd-4456-b54e-f1c718dfb017,14275,purchase,2026-01-29 15:32:26.732043,tablet
04de7948-1942-469d-bf1c-6e67a2faf22f,76,955df121-b7bd-4456-b54e-f1c718dfb017,24574,view,2026-01-29 15:34:05.732043,mobile
76f061bd-98df-4f09-b858-73ad5316a214,76,955df121-b7bd-4456-b54e-f1c718dfb017,24574,cart,2026-01-29 15:34:35.732043,mobile
9d1b81d0-378e-401e-bde3-2dd62ba1abf2,76,955df121-b7bd-4456-b54e-f1c718dfb017,24574,purchase,2026-01-29 15:35:53.732043,mobile
8be33e42-e818-4bd0-86f8-95d630e9d13a,76,955df121-b7bd-4456-b54e-f1c718dfb017,10301,view,2026-01-29 15:37:40.732043,desktop
57f38e61-ee07-47d3-a914-1cf9f89f7131,76,955df121-b7bd-4456-b54e-f1c718dfb017,10531,view,2026-01-29 15:38:17.732043,tablet
85c94a35-0dfb-421d-bd4d-c4453a111d2e,76,955df121-b7bd-4456-b54e-f1c718dfb017,4777,view,2026-01-29 15:38:28.732043,desktop
d46fa740-6109-47ec-af90-b4e8a9971652,76,955df121-b7bd-4456-b54e-f1c718dfb017,4777,cart,2026-01-29 15:38:57.732043,desktop
bc85b347-f540-41af-9e71-43f0d67b726f,76,955df121-b7bd-4456-b54e-f1c718dfb017,4777,purchase,2026-01-29 15:39:43.732043,desktop
23106909-83c1-4e86-8e3e-feffebe311d1,76,955df121-b7bd-4456-b54e-f1c718dfb017,12036,view,2026-01-29 15:40:43.732043,desktop
3b804144-ccfe-4a60-900c-82ea960aed14,76,955df121-b7bd-4456-b54e-f1c718dfb017,12036,cart,2026-01-29 15:41:22.732043,desktop
db3213e5-2951-4154-bd5f-83cb6dad4713,76,955df121-b7bd-4456-b54e-f1c718dfb017,12036,purchase,2026-01-29 15:43:06.732043,desktop
54225e16-6a6c-4cfb-92ef-e77e92df66a4,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,37532,view,2026-01-13 06:16:33.732043,tablet
ee10475f-b909-4a73-a7da-d20d40b665a4,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,14505,view,2026-01-13 06:17:11.732043,desktop
a5b7880b-fa9d-4870-b665-8c277a44b1a9,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,4571,view,2026-01-13 06:17:33.732043,mobile
7fb9b9a6-0092-48d4-93f5-3ad8351d4b59,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,37442,view,2026-01-13 06:17:47.732043,mobile
8ef3a02e-986c-4664-b360-cf5c8f2af3ff,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,44353,view,2026-01-13 06:18:50.732043,mobile
7e163a0b-f9dd-48a9-a326-cb453759ece0,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,41760,view,2026-01-13 06:19:00.732043,tablet
7242c653-29ed-479b-ac2e-d8d443f4863e,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,33452,view,2026-01-13 06:20:02.732043,desktop
73ee19e8-662c-444d-a137-dcf75b72dade,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,33452,cart,2026-01-13 06:20:16.732043,desktop
3e6efeff-ea91-459d-91a7-01b88b2bf578,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,5793,view,2026-01-13 06:20:40.732043,desktop
09137d7a-8a65-4860-8ab5-26301b01a97a,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,8919,view,2026-01-13 06:21:18.732043,tablet
3235496a-486c-4e65-8347-e4e3c962f98f,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,44456,view,2026-01-13 06:22:04.732043,desktop
1671e9f8-1c88-4fbf-8805-8aac75cd0820,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,21895,view,2026-01-13 06:23:12.732043,tablet
f93c77c4-577e-4fad-a0a6-51c11d90b8cd,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,29567,view,2026-01-13 06:24:31.732043,desktop
356d3649-0041-492c-b5c8-49347777a30a,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,12195,view,2026-01-13 06:26:31.732043,mobile
dd68b7e0-6e9e-4a4c-932e-3dd64672ffe4,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,12195,cart,2026-01-13 06:27:23.732043,mobile
e543b6d3-d58b-4880-8406-64cc10f5ecd0,643,b9efda36-a2d7-4135-8a89-a7191b5effeb,12195,purchase,2026-01-13 06:28:47.732043,mobile
4556b0a8-9b24-45d2-b475-f353674c8677,172,5e157709-e0b7-44bb-af2c-da94a6e1ac9c,15136,view,2026-01-22 17:58:33.732043,mobile
03a1ce89-c5f8-4891-81ba-ca3845d19c89,172,5e157709-e0b7-44bb-af2c-da94a6e1ac9c,11743,view,2026-01-22 18:00:25.732043,mobile
1c3c9c1d-0e9f-47ca-b1b7-a94acba4debe,172,5e157709-e0b7-44bb-af2c-da94a6e1ac9c,29988,view,2026-01-22 18:00:53.732043,desktop
4b7124d8-ff26-4655-a8bd-da5727747b66,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,30368,view,2026-01-16 09:42:33.732043,mobile
fe45722b-6b18-443e-87d2-53cd122d1c05,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,72,view,2026-01-16 09:42:59.732043,desktop
aa9d26f2-6625-4bb4-b80b-ce5f39d66841,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,72,cart,2026-01-16 09:43:55.732043,desktop
909c9a9a-b3ef-4357-9e50-2bf9bba799ec,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,72,purchase,2026-01-16 09:44:45.732043,desktop
f1ce674c-d0cf-414e-8a25-917c595dd639,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,46773,view,2026-01-16 09:45:23.732043,tablet
867113d5-aa2d-4d6e-8402-59b6996f8c0a,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,46773,cart,2026-01-16 09:45:40.732043,tablet
a26b5fca-d220-4833-b61a-1890f1916fed,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,46773,purchase,2026-01-16 09:46:31.732043,tablet
5f685cec-7d72-4146-9d8f-71ae41399576,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,42405,view,2026-01-16 09:46:53.732043,tablet
db1f0b3c-90ed-41b6-b561-95f2b57bcc56,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,4426,view,2026-01-16 09:47:24.732043,desktop
62870264-c63d-4eb0-b876-e30fd4724560,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,8159,view,2026-01-16 09:48:41.732043,tablet
9e3bb178-9243-4f32-8cc0-d06489110bef,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,47369,view,2026-01-16 09:49:53.732043,mobile
347569f8-8caf-486e-b8e9-98c95852dc2e,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,6191,view,2026-01-16 09:51:15.732043,desktop
5aafbad1-8cdb-4970-bc9e-0271701879ec,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,6191,cart,2026-01-16 09:51:27.732043,desktop
6c6e38da-10d5-4f91-93ce-26147e30a677,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,6191,purchase,2026-01-16 09:52:24.732043,desktop
798d203c-28fb-4655-b034-1b3456838c7b,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,24342,view,2026-01-16 09:53:42.732043,desktop
61a1db28-32a6-4688-b792-68c8b20dc2c3,80,1fc27a29-ca64-41c9-b9b7-c402cb284294,47863,view,2026-01-16 09:54:02.732043,tablet
8c0f2f46-d2e0-4905-aa04-4bfe6c9f584b,768,c31b84f0-6770-4d84-a6d4-5fef4f0de7ad,30832,view,2026-01-25 20:48:33.732043,mobile
8b335d2e-625c-4c2f-abaa-6b8ff53a5ba5,768,c31b84f0-6770-4d84-a6d4-5fef4f0de7ad,25017,view,2026-01-25 20:48:55.732043,tablet
